autohomeid,min_reg_year,max_reg_year
8634,2009,2013
8635,2008,2012
8636,2008,2012
8637,2009,2013
8638,2009,2013
8639,2008,2012
8640,2009,2013
8641,2008,2012
8642,2009,2013
8643,2009,2013
8644,2009,2013
8645,2009,2013
8646,2009,2013
8647,2009,2013
8648,2008,2012
8649,2008,2012
8650,2009,2013
8651,2009,2013
8652,2009,2013
8653,2009,2013
8654,2009,2013
8655,2009,2013
8656,2009,2013
8657,2009,2013
8659,2009,2013
8660,2009,2013
8661,2009,2013
8662,2009,2013
8663,2009,2013
8664,2009,2013
8665,2009,2013
8666,2009,2013
8667,2009,2013
8668,2009,2013
8669,2009,2013
8670,2008,2012
8671,2008,2012
8672,2008,2012
8673,2009,2013
8674,2009,2013
8675,2009,2013
8676,2009,2013
8677,2009,2013
8679,2009,2013
8681,2008,2012
8682,2008,2012
8683,2008,2012
8684,2008,2012
8685,2008,2012
8687,2008,2012
8688,2008,2012
8689,2011,2015
8690,2008,2012
8691,2008,2012
8692,2009,2013
8693,2009,2013
8694,2009,2013
8697,2009,2013
8698,2008,2012
8699,2008,2012
8700,2009,2013
8701,2008,2012
8702,2008,2012
8704,2009,2013
8705,2008,2012
8706,2009,2013
8712,2009,2013
8713,2009,2013
8714,2009,2013
8715,2008,2012
8716,2008,2012
8717,2008,2012
8720,2009,2013
8721,2009,2013
8722,2009,2013
8723,2009,2013
8724,2009,2013
8725,2009,2013
8726,2009,2013
8727,2009,2013
8728,2008,2012
8729,2008,2012
8730,2008,2012
8731,2008,2012
8732,2008,2012
8733,2008,2012
8734,2008,2012
8735,2008,2012
8736,2009,2013
8737,2009,2013
8738,2009,2013
8739,2009,2013
8740,2009,2013
8741,2009,2013
8742,2009,2013
8743,2009,2013
8744,2009,2013
8745,2009,2013
8746,2009,2013
8747,2009,2013
8748,2009,2013
8749,2009,2013
8750,2009,2013
8751,2009,2013
8752,2009,2013
8753,2009,2013
8754,2009,2013
8755,2009,2013
8756,2008,2012
8758,2009,2013
8759,2009,2013
8760,2009,2013
8761,2009,2013
8762,2009,2013
8763,2009,2013
8764,2009,2013
8765,2009,2013
8766,2009,2013
8767,2009,2013
8768,2009,2013
8769,2009,2013
8770,2009,2013
8771,2007,2011
8772,2009,2013
8773,2009,2013
8774,2009,2013
8775,2009,2013
8776,2009,2013
8777,2009,2013
8778,2010,2014
8779,2008,2012
8780,2010,2014
8781,2009,2013
8782,2009,2013
8783,2009,2013
8784,2009,2013
8785,2007,2011
8786,2007,2011
8789,2011,2015
8790,2009,2013
8791,2009,2013
8792,2009,2013
8793,2009,2013
8794,2009,2013
8795,2009,2013
8796,2009,2013
8800,2009,2013
8801,2008,2012
8802,2008,2012
8803,2009,2013
8804,2009,2013
8805,2009,2013
8806,2009,2013
8807,2009,2013
8808,2009,2013
8809,2009,2013
8810,2009,2013
8811,2009,2013
8812,2009,2013
8813,2009,2013
8814,2009,2013
8815,2009,2013
8816,2009,2013
8817,2009,2013
8818,2008,2012
8819,2009,2013
8820,2009,2013
8821,2009,2013
8822,2006,2010
8823,2009,2013
8824,2009,2013
8825,2009,2013
8826,2009,2013
8827,2009,2013
8828,2009,2013
8829,2009,2013
8830,2010,2014
8831,2009,2013
8833,2009,2013
8834,2009,2013
8835,2009,2013
8836,2009,2013
8838,2009,2013
8839,2009,2013
8840,2009,2013
8841,2009,2013
8842,2009,2013
8843,2009,2013
8844,2009,2013
8845,2009,2013
8846,2009,2013
8847,2008,2012
8848,2008,2012
8849,2009,2013
8850,2009,2013
8851,2009,2013
8852,2009,2013
8857,2009,2013
8858,2009,2013
8859,2009,2013
8860,2009,2013
8862,2009,2013
8866,2009,2013
8867,2009,2013
8868,2009,2013
8870,2010,2014
8871,2009,2013
8873,2008,2012
8874,2008,2012
8875,2008,2012
8876,2008,2012
8877,2008,2012
8879,2009,2013
8880,2009,2013
8881,2009,2013
8882,2009,2013
8883,2009,2013
8884,2009,2013
8885,2009,2013
8886,2011,2015
8887,2010,2014
8888,2009,2013
8901,2010,2014
8902,2009,2013
8903,2009,2013
8904,2009,2013
8905,2009,2013
8906,2009,2013
8907,2009,2013
8909,2009,2013
8910,2009,2013
8911,2009,2013
8912,2009,2013
8913,2009,2013
8914,2009,2013
8915,2009,2013
8916,2009,2013
8917,2009,2013
8919,2009,2013
8921,2009,2013
8923,2009,2013
8924,2009,2013
8925,2009,2013
8926,2009,2013
8927,2009,2013
8928,2009,2013
8929,2009,2013
8930,2009,2013
8931,2009,2013
8932,2009,2013
8934,2009,2013
8935,2009,2013
8936,2009,2013
8937,2009,2013
8938,2009,2013
8943,2009,2013
8944,2009,2013
8945,2009,2013
8946,2009,2013
8947,2009,2013
8948,2009,2013
8949,2009,2013
8950,2009,2013
8951,2009,2013
8952,2009,2013
8953,2009,2013
8954,2009,2013
8955,2009,2013
8956,2009,2013
8957,2009,2013
8958,2009,2013
8959,2009,2013
8960,2009,2013
8961,2009,2013
8962,2009,2013
8963,2009,2013
8964,2010,2014
8965,2009,2013
8966,2009,2013
8967,2009,2013
8968,2009,2013
8969,2008,2012
8970,2008,2012
8971,2008,2012
8972,2009,2013
8973,2009,2013
8974,2009,2013
8975,2009,2013
8976,2010,2014
8977,2009,2013
8978,2009,2013
8979,2009,2013
8980,2009,2013
8981,2008,2012
8983,2008,2012
8984,2008,2012
8985,2008,2012
8986,2009,2013
8987,2009,2013
8988,2009,2013
8989,2009,2013
8990,2009,2013
8991,2009,2013
8992,2009,2013
8993,2009,2013
8994,2009,2013
8995,2009,2013
8996,2009,2013
8997,2009,2013
8998,2009,2013
8999,2009,2013
9001,2010,2014
9002,2009,2013
9004,2009,2013
9005,2008,2012
9006,2009,2013
9007,2009,2013
9008,2009,2013
9009,2009,2013
9010,2009,2013
9011,2009,2013
9012,2009,2013
9013,2009,2013
9014,2009,2013
9015,2009,2013
9016,2009,2013
9017,2009,2013
9018,2009,2013
9019,2009,2013
9020,2009,2013
9021,2009,2013
9022,2009,2013
9024,2009,2013
9025,2009,2013
9026,2009,2013
9027,2009,2013
9028,2009,2013
9029,2009,2013
9030,2009,2013
9032,2008,2012
9034,2009,2013
9035,2009,2013
9036,2009,2013
9037,2009,2013
9038,2009,2013
9039,2009,2013
9040,2009,2013
9041,2009,2013
9042,2009,2013
9043,2009,2013
9044,2009,2013
9045,2009,2013
9046,2009,2013
9047,2009,2013
9048,2009,2013
9049,2009,2013
9050,2009,2013
9051,2009,2013
9052,2009,2013
9053,2009,2013
9054,2008,2012
9056,2008,2012
9057,2011,2015
9058,2010,2014
9059,2008,2012
9060,2009,2013
9061,2009,2013
9062,2009,2013
9063,2009,2013
9064,2009,2013
9066,2009,2013
9067,2009,2013
9068,2009,2013
9069,2009,2013
9070,2008,2012
9071,2009,2013
9072,2009,2013
9074,2009,2013
9075,2009,2013
9076,2009,2013
9077,2009,2013
9078,2009,2013
9079,2009,2013
9080,2009,2013
9081,2009,2013
9082,2009,2013
9083,2009,2013
9084,2009,2013
9085,2009,2013
9086,2009,2013
9087,2009,2013
9088,2004,2008
9091,2009,2013
9092,2009,2013
9093,2009,2013
9094,2009,2013
9095,2009,2013
9096,2009,2013
9098,2009,2013
9099,2008,2012
9100,2007,2011
9102,2007,2011
9103,2009,2013
9104,2009,2013
9105,2009,2013
9106,2009,2013
9107,2009,2013
9108,2009,2013
9109,2009,2013
9110,2010,2014
9111,2009,2013
9114,2009,2013
9115,2009,2013
9116,2009,2013
9117,2009,2013
9118,2009,2013
9119,2009,2013
9120,2009,2013
9121,2009,2013
9122,2009,2013
9123,2009,2013
9124,2009,2013
9125,2009,2013
9126,2009,2013
9127,2009,2013
9128,2009,2013
9129,2009,2013
9130,2009,2013
9131,2009,2013
9132,2009,2013
9133,2009,2013
9134,2009,2013
9135,2009,2013
9137,2009,2013
9138,2009,2013
9139,2009,2013
9140,2009,2013
9141,2009,2013
9142,2009,2013
9149,2009,2013
9150,2009,2013
9151,2009,2013
9152,2009,2013
9153,2009,2013
9154,2009,2013
9155,2009,2013
9156,2009,2013
9157,2009,2013
9158,2009,2013
9161,2009,2013
9162,2009,2013
9163,2009,2013
9164,2009,2013
9165,2009,2013
9166,2009,2013
9167,2009,2013
9168,2009,2013
9169,2009,2013
9170,2009,2013
9171,2009,2013
9172,2009,2013
9173,2009,2013
9174,2009,2013
9175,2009,2013
9176,2009,2013
9177,2009,2013
9178,2009,2013
9179,2009,2013
9180,2009,2013
9181,2009,2013
9182,2009,2013
9183,2009,2013
9184,2009,2013
9185,2009,2013
9186,2009,2013
9187,2009,2013
9188,2009,2013
9189,2009,2013
9190,2009,2013
9191,2009,2013
9192,2009,2013
9193,2009,2013
9194,2009,2013
9195,2009,2013
9196,2009,2013
9197,2009,2013
9198,2009,2013
9199,2009,2013
9200,2009,2013
9201,2009,2013
9202,2009,2013
9203,2009,2013
9205,2009,2013
9206,2009,2013
9207,2009,2013
9209,2009,2013
9210,2009,2013
9211,2010,2014
9213,2010,2014
9215,2009,2013
9216,2009,2013
9217,2009,2013
9219,2009,2013
9223,2009,2013
9224,2009,2013
9225,2009,2013
9226,2009,2013
9227,2009,2013
9228,2009,2013
9229,2009,2013
9230,2009,2013
9231,2009,2013
9232,2009,2013
9233,2009,2013
9234,2009,2013
9235,2009,2013
9236,2009,2013
9237,2009,2013
9238,2010,2014
9239,2009,2013
9240,2010,2014
9241,2009,2013
9242,2009,2013
9243,2009,2013
9244,2009,2013
9245,2008,2012
9246,2009,2013
9247,2009,2013
9248,2009,2013
9249,2009,2013
9250,2009,2013
9251,2009,2013
9252,2009,2013
9253,2009,2013
9254,2009,2013
9255,2009,2013
9256,2009,2013
9257,2009,2013
9258,2009,2013
9260,2009,2013
9261,2009,2013
9262,2009,2013
9263,2009,2013
9264,2009,2013
9265,2009,2013
9266,2009,2013
9267,2009,2013
9268,2009,2013
9269,2009,2013
9270,2009,2013
9271,2009,2013
9272,2009,2013
9273,2009,2013
9274,2009,2013
9275,2009,2013
9276,2009,2013
9277,2009,2013
9278,2009,2013
9279,2009,2013
9280,2009,2013
9281,2009,2013
9282,2009,2013
9283,2009,2013
9284,2009,2013
9285,2008,2012
9286,2008,2012
9287,2008,2012
9288,2008,2012
9289,2009,2013
9290,2009,2013
9291,2009,2013
9292,2009,2013
9293,2009,2013
9294,2009,2013
9295,2009,2013
9296,2009,2013
9297,2009,2013
9298,2009,2013
9299,2009,2013
9300,2009,2013
9303,2009,2013
9304,2009,2013
9305,2009,2013
9306,2009,2013
9307,2009,2013
9308,2009,2013
9309,2009,2013
9310,2009,2013
9311,2009,2013
9312,2009,2013
9313,2009,2013
9314,2009,2013
9315,2009,2013
9316,2009,2013
9317,2009,2013
9318,2009,2013
9319,2009,2013
9320,2009,2013
9321,2009,2013
9322,2009,2013
9323,2010,2014
9324,2011,2015
9325,2011,2015
9326,2009,2013
9327,2009,2013
9328,2010,2014
9329,2009,2013
9330,2009,2013
9331,2009,2013
9332,2010,2014
9333,2009,2013
9334,2009,2013
9335,2010,2014
9336,2009,2013
9337,2009,2013
9338,2009,2013
9339,2009,2013
9340,2010,2014
9341,2010,2014
9342,2009,2013
9343,2010,2014
9351,2009,2013
9352,2009,2013
9353,2009,2013
9354,2009,2013
9355,2009,2013
9356,2009,2013
9357,2009,2013
9358,2009,2013
9359,2010,2014
9360,2010,2014
9361,2006,2010
9362,2009,2013
9363,2009,2013
9364,2010,2014
9365,2009,2013
9366,2009,2013
9367,2009,2013
9368,2009,2013
9369,2009,2013
9370,2009,2013
9371,2009,2013
9372,2009,2013
9373,2009,2013
9374,2010,2014
9375,2009,2013
9376,2009,2013
9377,2009,2013
9378,2009,2013
9379,2009,2013
9382,2009,2013
9383,2010,2014
9385,2010,2014
9387,2010,2014
9388,2009,2013
9390,2009,2013
9391,2010,2014
9392,2009,2013
9393,2009,2013
9394,2009,2013
9395,2009,2013
9396,2009,2013
9397,2009,2013
9398,2009,2013
9401,2009,2013
9402,2010,2014
9403,2010,2014
9404,2010,2014
9408,2009,2013
9410,2010,2014
9411,2003,2007
9413,2010,2014
9414,2010,2014
9415,2009,2013
9416,2009,2013
9417,2008,2012
9418,2009,2013
9419,2009,2013
9420,2010,2014
9422,2009,2013
9423,2010,2014
9426,2009,2013
9427,2009,2013
9428,2009,2013
9429,2009,2013
9430,2009,2013
9435,2009,2013
9436,2009,2013
9441,2009,2013
9442,2009,2013
9443,2009,2013
9444,2010,2014
9445,2009,2013
9446,2009,2013
9447,2009,2013
9448,2009,2013
9449,2009,2013
9450,2009,2013
9452,2009,2013
9453,2009,2013
9454,2009,2013
9455,2010,2014
9456,2009,2013
9457,2009,2013
9458,2009,2013
9459,2009,2013
9460,2009,2013
9461,2009,2013
9462,2009,2013
9463,2009,2013
9464,2009,2013
9465,2009,2013
9466,2009,2013
9467,2009,2013
9468,2009,2013
9469,2009,2013
9470,2009,2013
9472,2009,2013
9473,2009,2013
9474,2009,2013
9475,2009,2013
9476,2010,2014
9477,2010,2014
9478,2009,2013
9515,2010,2014
9516,2010,2014
9517,2010,2014
9518,2010,2014
9519,2009,2013
9520,2009,2013
9521,2009,2013
9522,2009,2013
9523,2009,2013
9524,2009,2013
9525,2009,2013
9526,2008,2012
9536,2010,2014
9537,2009,2013
9538,2009,2013
9539,2009,2013
9540,2009,2013
9541,2009,2013
9543,2009,2013
9544,2010,2014
9545,2010,2014
9546,2010,2014
9547,2010,2014
9548,2009,2013
9549,2009,2013
9550,2009,2013
9551,2009,2013
9552,2010,2014
9553,2010,2014
9554,2010,2014
9555,2010,2014
9556,2010,2014
9557,2010,2014
9558,2008,2012
9559,2008,2012
9560,2008,2012
9561,2006,2010
9562,2010,2014
9563,2009,2013
9564,2010,2014
9565,2009,2013
9566,2009,2013
9567,2009,2013
9568,2009,2013
9569,2009,2013
9570,2009,2013
9571,2009,2013
9575,2010,2014
9576,2009,2013
9577,2009,2013
9578,2009,2013
9579,2009,2013
9580,2009,2013
9582,2009,2013
9583,2009,2013
9584,2009,2013
9585,2009,2013
9586,2009,2013
9587,2009,2013
9588,2009,2013
9589,2009,2013
9590,2009,2013
9591,2009,2013
9592,2009,2013
9593,2009,2013
9594,2009,2013
9595,2009,2013
9596,2009,2013
9598,2009,2013
9599,2009,2013
9600,2009,2013
9601,2009,2013
9602,2009,2013
9603,2009,2013
9604,2009,2013
9605,2009,2013
9606,2009,2013
9607,2009,2013
9608,2009,2013
9609,2009,2013
9610,2010,2014
9612,2009,2013
9613,2009,2013
9614,2009,2013
9615,2009,2013
9616,2009,2013
9618,2009,2013
9619,2009,2013
9620,2009,2013
9621,2009,2013
9622,2009,2013
9624,2009,2013
9625,2010,2014
9626,2009,2013
9627,2009,2013
9632,2009,2013
9633,2009,2013
9634,2009,2013
9635,2009,2013
9636,2009,2013
9637,2009,2013
9639,2009,2013
9640,2009,2013
9645,2009,2013
9646,2009,2013
9647,2009,2013
9648,2009,2013
9649,2009,2013
9650,2009,2013
9651,2009,2013
9652,2009,2013
9653,2009,2013
9654,2009,2013
9655,2009,2013
9656,2009,2013
9657,2009,2013
9658,2009,2013
9659,2009,2013
9660,2009,2013
9661,2009,2013
9662,2009,2013
9663,2009,2013
9664,2010,2014
9665,2008,2012
9666,2009,2013
9667,2009,2013
9668,2009,2013
9669,2009,2013
9670,2009,2013
9671,2009,2013
9672,2009,2013
9673,2009,2013
9674,2009,2013
9675,2009,2013
9676,2008,2012
9677,2008,2012
9678,2009,2013
9680,2009,2013
9681,2009,2013
9682,2009,2013
9683,2009,2013
9684,2009,2013
9685,2009,2013
9686,2009,2013
9687,2009,2013
9688,2009,2013
9689,2009,2013
9690,2009,2013
9691,2009,2013
9692,2009,2013
9693,2009,2013
9694,2009,2013
9695,2009,2013
9696,2009,2013
9697,2009,2013
9698,2009,2013
9699,2009,2013
9700,2009,2013
9701,2009,2013
9702,2009,2013
9703,2009,2013
9704,2009,2013
9705,2009,2013
9706,2009,2013
9707,2010,2014
9708,2010,2014
9709,2010,2014
9710,2009,2013
9711,2009,2013
9712,2009,2013
9713,2009,2013
9714,2009,2013
9715,2009,2013
9716,2009,2013
9717,2009,2013
9718,2009,2013
9719,2009,2013
9720,2009,2013
9721,2009,2013
9722,2009,2013
9723,2009,2013
9724,2009,2013
9725,2009,2013
9726,2009,2013
9727,2009,2013
9728,2009,2013
9729,2009,2013
9730,2009,2013
9731,2009,2013
9732,2009,2013
9733,2009,2013
9734,2010,2014
9735,2009,2013
9736,2009,2013
9737,2009,2013
9738,2009,2013
9739,2009,2013
9740,2009,2013
9741,2009,2013
9742,2009,2013
9743,2009,2013
9744,2009,2013
9745,2009,2013
9746,2009,2013
9747,2009,2013
9748,1965,1969
9749,2009,2013
9750,2009,2013
9751,2010,2014
9753,2009,2013
9754,2009,2013
9755,2008,2012
9756,2009,2013
9757,2009,2013
9758,2010,2014
9759,2009,2013
9760,2009,2013
9761,2009,2013
9762,2009,2013
9763,2008,2012
9764,2009,2013
9765,2009,2013
9766,2009,2013
9767,2009,2013
9768,2009,2013
9769,2009,2013
9770,2009,2013
9771,2009,2013
9772,2009,2013
9773,2009,2013
9777,2009,2013
9778,2009,2013
9779,2009,2013
9780,2009,2013
9781,2009,2013
9782,2009,2013
9783,2010,2014
9784,2009,2013
9785,2009,2013
9786,2009,2013
9787,2009,2013
9789,2009,2013
9790,2009,2013
9791,2008,2012
9793,2009,2013
9794,2009,2013
9795,2009,2013
9796,2010,2014
9797,2009,2013
9798,2009,2013
9800,2009,2013
9801,2009,2013
9802,2009,2013
9803,2009,2013
9804,2010,2014
9808,2009,2013
9809,2009,2013
9811,2009,2013
9822,2009,2013
9823,2009,2013
9824,2009,2013
9826,2010,2014
9827,2009,2013
9828,2009,2013
9829,2009,2013
9830,2009,2013
9831,2009,2013
9832,2009,2013
9833,2009,2013
9834,2009,2013
9835,2009,2013
9836,2009,2013
9837,2009,2013
9838,2009,2013
9839,2009,2013
9840,2009,2013
9841,2009,2013
9842,2009,2013
9843,2010,2014
9844,2007,2011
9845,2009,2013
9846,2010,2014
9847,2001,2005
9848,2003,2007
9849,2009,2013
9850,2009,2013
9853,2009,2013
9855,1999,2003
9856,1999,2003
9857,2010,2014
9858,2001,2005
9859,2009,2013
9860,2009,2013
9861,2009,2013
9862,2009,2013
9863,2009,2013
9864,2009,2013
9865,2009,2013
9866,2009,2013
9867,2009,2013
9868,2010,2014
9869,2010,2014
9870,2010,2014
9871,2009,2013
9872,2009,2013
9875,2008,2012
9878,2009,2013
9881,2010,2014
9882,2009,2013
9883,2009,2013
9884,2009,2013
9885,2009,2013
9888,2009,2013
9889,2009,2013
9890,2009,2013
9891,2010,2014
9892,2009,2013
9893,2009,2013
9894,2009,2013
9895,2009,2013
9896,2009,2013
9897,2010,2014
9898,2009,2013
9899,2009,2013
9900,2009,2013
9901,2009,2013
9902,2009,2013
9903,2009,2013
9904,2009,2013
9905,2009,2013
9906,2009,2013
9907,2009,2013
9908,2009,2013
9909,2009,2013
9910,2009,2013
9911,2009,2013
9912,2009,2013
9913,2009,2013
9914,2007,2011
9915,2009,2013
9916,2009,2013
9918,2009,2013
9919,2010,2014
9920,2009,2013
9921,2009,2013
9922,2009,2013
9923,2010,2014
9924,2009,2013
9925,2009,2013
9926,2009,2013
9927,2009,2013
9928,2009,2013
9929,2010,2014
9932,2009,2013
9933,2009,2013
9934,2009,2013
9935,2009,2013
9936,2009,2013
9937,2009,2013
9939,2009,2013
9940,2009,2013
9941,2009,2013
9942,2009,2013
9943,2009,2013
9944,2009,2013
9946,2009,2013
9947,2010,2014
9948,2009,2013
9949,2009,2013
9950,2010,2014
9951,2009,2013
9952,2009,2013
9953,2009,2013
9954,2009,2013
9955,2009,2013
9956,2009,2013
9957,2009,2013
9958,2009,2013
9959,2009,2013
9960,2009,2013
9961,2010,2014
9962,2009,2013
9963,2009,2013
9964,2009,2013
9966,2010,2014
9967,2009,2013
9968,2009,2013
9969,2009,2013
9970,2009,2013
9971,2010,2014
9977,2010,2014
9980,2010,2014
9981,2010,2014
9983,2009,2013
9984,2009,2013
9985,2009,2013
9986,2010,2014
9987,2010,2014
9988,2010,2014
9989,2009,2013
9991,2009,2013
9993,2009,2013
9994,2009,2013
9996,2009,2013
9997,2009,2013
9999,2009,2013
10000,2009,2013
10001,2010,2014
10002,2010,2014
10004,2010,2014
10005,2010,2014
10007,2010,2014
10008,2010,2014
10009,2010,2014
10011,2010,2014
10012,2010,2014
10013,2010,2014
10014,2010,2014
10015,2010,2014
10016,2010,2014
10017,2009,2013
10018,2009,2013
10019,2009,2013
10020,2009,2013
10021,2009,2013
10022,2010,2014
10023,2010,2014
10024,2010,2014
10025,2010,2014
10026,2009,2013
10028,2009,2013
10029,2009,2013
10032,2009,2013
10033,2009,2013
10034,2009,2013
10035,2010,2014
10036,2009,2013
10038,2009,2013
10039,2009,2013
10040,2009,2013
10041,2004,2008
10042,2009,2013
10043,2005,2009
10044,2009,2013
10045,2009,2013
10046,2009,2013
10047,2009,2013
10048,2010,2014
10049,2010,2014
10050,2009,2013
10051,2009,2013
10052,2009,2013
10053,2009,2013
10054,2009,2013
10055,2009,2013
10056,2009,2013
10057,2009,2013
10060,2009,2013
10061,2009,2013
10063,2002,2006
10066,2003,2007
10068,2009,2013
10071,2010,2014
10072,2010,2014
10073,2010,2014
10074,2010,2014
10075,2010,2014
10076,2010,2014
10077,2008,2012
10078,2007,2011
10079,2006,2010
10080,2004,2008
10081,2004,2008
10082,2009,2013
10083,2007,2011
10084,2009,2013
10085,2009,2013
10086,2009,2013
10087,2008,2012
10088,2005,2009
10089,2008,2012
10090,2005,2009
10092,2009,2013
10093,2010,2014
10094,2009,2013
10095,2009,2013
10096,2009,2013
10097,2009,2013
10098,2009,2013
10099,2009,2013
10100,2009,2013
10101,2009,2013
10102,2009,2013
10103,2009,2013
10104,2009,2013
10105,2009,2013
10107,2007,2011
10108,2006,2010
10109,2008,2012
10110,2008,2012
10111,2008,2012
10112,2009,2013
10113,2010,2014
10115,2009,2013
10117,2009,2013
10118,2009,2013
10119,2009,2013
10120,2009,2013
10121,2009,2013
10122,2009,2013
10123,2009,2013
10124,2009,2013
10125,2009,2013
10126,2009,2013
10127,2009,2013
10128,2009,2013
10129,2008,2012
10130,2009,2013
10131,2009,2013
10132,2008,2012
10133,2008,2012
10134,2008,2012
10135,2007,2011
10136,2007,2011
10137,2007,2011
10138,2007,2011
10139,2007,2011
10140,2009,2013
10141,2007,2011
10142,2009,2013
10143,2009,2013
10144,2009,2013
10145,2009,2013
10147,2009,2013
10148,2009,2013
10149,2009,2013
10150,2009,2013
10153,2009,2013
10154,2009,2013
10155,2009,2013
10156,2010,2014
10160,2009,2013
10161,2009,2013
10162,2009,2013
10172,2009,2013
10173,2009,2013
10174,2009,2013
10175,2009,2013
10176,2009,2013
10177,2011,2015
10178,2009,2013
10179,2009,2013
10180,2009,2013
10181,2009,2013
10182,2009,2013
10183,2009,2013
10184,2009,2013
10185,2009,2013
10186,2009,2013
10187,2009,2013
10188,2009,2013
10189,2009,2013
10190,2009,2013
10191,2009,2013
10192,2009,2013
10193,2009,2013
10202,2009,2013
10203,2009,2013
10204,2009,2013
10205,2009,2013
10206,2009,2013
10207,2009,2013
10208,2009,2013
10209,2010,2014
10210,2009,2013
10211,2009,2013
10212,2009,2013
10213,2009,2013
10214,2009,2013
10215,2009,2013
10216,2009,2013
10217,2009,2013
10218,2010,2014
10219,2009,2013
10220,2009,2013
10221,2009,2013
10222,2009,2013
10223,2009,2013
10224,2009,2013
10225,2009,2013
10226,2009,2013
10227,2009,2013
10228,2009,2013
10229,2009,2013
10230,2009,2013
10231,2009,2013
10232,2009,2013
10233,2009,2013
10234,2009,2013
10235,2009,2013
10236,2009,2013
10237,2009,2013
10238,2009,2013
10239,2009,2013
10240,2009,2013
10241,2009,2013
10244,2007,2011
10246,2007,2011
10247,2009,2013
10248,2009,2013
10249,2009,2013
10250,2009,2013
10251,2009,2013
10252,2009,2013
10253,2009,2013
10254,2009,2013
10255,2009,2013
10256,2009,2013
10257,2009,2013
10258,2009,2013
10259,2009,2013
10260,2009,2013
10261,2009,2013
10262,2009,2013
10263,2009,2013
10264,2009,2013
10265,2009,2013
10266,2009,2013
10267,2009,2013
10268,2009,2013
10269,2009,2013
10270,2009,2013
10271,2009,2013
10272,2009,2013
10274,2009,2013
10275,2010,2014
10276,2009,2013
10277,2009,2013
10278,2009,2013
10279,2009,2013
10280,2009,2013
10281,2009,2013
10282,2008,2012
10283,2009,2013
10284,2004,2008
10286,2009,2013
10287,2010,2014
10288,2010,2014
10289,2010,2014
10290,2010,2014
10291,2010,2014
10292,2009,2013
10293,2009,2013
10294,2009,2013
10295,2009,2013
10296,2009,2013
10297,2009,2013
10298,2009,2013
10299,2009,2013
10300,2009,2013
10301,2009,2013
10302,2009,2013
10303,2009,2013
10304,2009,2013
10305,2009,2013
10306,2009,2013
10307,2009,2013
10309,2009,2013
10310,2009,2013
10311,2009,2013
10312,2009,2013
10315,2010,2014
10316,2011,2015
10317,2010,2014
10320,2009,2013
10321,2009,2013
10322,2009,2013
10323,2009,2013
10324,2009,2013
10325,2009,2013
10326,2009,2013
10327,2009,2013
10328,2009,2013
10329,2010,2014
10330,2009,2013
10331,2009,2013
10332,2009,2013
10334,2009,2013
10335,2009,2013
10336,2009,2013
10337,2009,2013
10338,2009,2013
10340,2009,2013
10341,2010,2014
10342,2010,2014
10343,2010,2014
10344,2009,2013
10345,2009,2013
10347,2009,2013
10348,2009,2013
10349,2009,2013
10350,2009,2013
10351,2009,2013
10352,2009,2013
